1: 55-21×1=
8675: 87-13-12=
8676: 90-(27+14)=
8677: 82-80+10=
8678: 59-54+93=
8679: 80-23-19=
8680: 17+30-11=
8681: (43-40)×1=
8682: 17-(45-38)=
8683: 80-16-18=
8684: 1×69-17=
8685: 5×9+53=
8686: 33×1+44=
8687: 11×3-21=
8688: 81-21-27=
8689: 93-24-22=
8690: 18×1+79=
8691: 47+12-17=
8692: 44+12+18=
8693: 57+34-8=
8694: 62-(52-34)=
8695: 1×60-14=
8696: 90-71+44=
8697: 53+4+20=
8698: 2×7+31=
8699: 1×80-30=
8700: 45+45+2=
8701: 4×10+18=
8702: 98-53-32=
8703: 61-14+19=
8704: 57-31-13=
8705: 83-17-39=
8706: 47-(85-57)=
8707: 98×1-53=
8708: (65-49)×4=
8709: 1×75-61=
8710: 87-28-5=
8711: 49-(40-22)=
8712: 39-(52-45)=
8713: 34+23-9=
8714: 17×1-15=
8715: 37-(48-28)=
8716: 10+89-95=
8717: 85-46+19=
8718: 7+30+48=
8719: 60-29+32=
8720: 72-25-11=
8721: 16×5-67=
8722: 86-(94-84)=
8723: 98-64+28=
8724: 92-(76-19)=
8725: 17-5×1=
8726: 33×3-48=
8727: 50+37-79=
8728: 71-(31+1)=
8729: 50-(67-32)=
8730: 74-4×3=
8731: 46+34-64=
8732: 28+30+36=
8733: 62-(9+4)=
8734: 24+32-1=
8735: 15+80-83=
8736: 47+29+22=
8737: 94-9-52=
8738: 79-6-68=
8739: 71-5-23=
8740: 29+29+24=
8741: 1×83-78=
8742: 48-35+79=
8743: 28×2+15=
8744: 90-(72-64)=
8745: 3×1×3=
8746: 72+15+7=
8747: 60×1+32=
8748: 9-8×1=
8749: 37+43-65=
8750: 45-17-18=
8751: 97-86+41=
8752: 83-(48-39)=
8753: 8-2×2=
8754: 76-1×13=
8755: 96-37-12=
8756: 63-58+24=
8757: 44-2×15=
8758: 86-71+8=
8759: 73+26-66=
8760: 60+18+5=
8761: 9+83-25=
8762: 12+76-3=
8763: 67-21+2=
8764: 74-48+46=
8765: 27+68-10=
8766: 7×8+21=
8767: 41+38-64=
8768: 80-(78-4)=
8769: 4×15-14=
8770: 14-1-3=
8771: 35-34×1=
8772: 73-12+31=
8773: 11+77-81=
8774: 56-(69-19)=
8775: 10+59-68=
8776: 87-(85-1)=
8777: 91-64+2=
8778: 3×6+67=
8779: 22×4-76=
8780: 65-(66-26)=
8781: 2×14-21=
8782: 1+59+17=
8783: 38-3+12=
8784: 37+60-35=
8785: 92-(18+22)=
8786: 46+17+4=
8787: 5+76-24=
8788: 80+6+13=
8789: 14+26+53=
8790: (41+40)×1=
8791: 13+73-53=
8792: 94-92+74=
8793: 26-9+57=
8794: 93+5-68=
8795: 95×1-75=
8796: 1×4+78=
8797: 76+10-9=
8798: 91-20×2=
8799: 3×26-20=
8800: (42-42)×31=
8801: 3×17-40=
8802: 73-(3+32)=
8803: 12×5+31=
8804: 96-60+57=
8805: 73-12-39=
8806: 1×67-45=
8807: 7+27+24=
8808: 6×14-63=
8809: 54-27+48=
8810: 40×2-15=
8811: 85-25-11=
8812: 64-(73-9)=
8813: 87-(45+6)=
8814: 82-(56-35)=
8815: 69-45-14=
8816: 41-(57-49)=
8817: 73-64+79=
8818: 97-23-46=
8819: 86-51-16=
8820: 12+56-36=
8821: 8+53+9=
8822: 54-(76-36)=
8823: 91-65-19=
8824: 98-12-32=
8825: 22+70-64=
8826: 93-77+65=
8827: 65+3-39=
8828: 34+63-15=
8829: 75-(88-61)=
8830: 8×12-94=
8831: 55-(86-62)=
8832: 29+23-15=
8833: 43-4+46=
8834: 51-32-13=
8835: 89+2-20=
8836: 56-(33+14)=
8837: 50+8-8=
8838: 64+22-25=
8839: 63+21-26=
8840: 43-(22-11)=
8841: 24×2-44=
8842: 99-(90-9)=
8843: 44+46-84=
8844: 99-42-34=
8845: 39+55-73=
8846: 8×12-5=
8847: 2+13+60=
8848: 78-(23+24)=
8849: 1×11+25=
8850: 80-73+74=
8851: 47-(96-88)=
8852: 47+44-35=
8853: 83-18×1=
8854: 50-9+11=
8855: 17×3-7=
8856: 15×2-24=
8857: 28+64-78=
8858: 3×22-5=
8859: 2×26+19=
8860: 97-(23+67)=
8861: 49-22-3=
8862: 76+12-28=
8863: 87-5-31=
8864: 50-1×1=
8865: 91-37+15=
8866: 62+5+7=
8867: 31-(7+16)=
8868: 10+79-61=
8869: 75-23+3=
8870: 2×18-25=
8871: 74-(73-40)=
8872: 2+23+45=
8873: 76-15+14=
8874: 5×16-11=
8875: 55+12-19=
8876: 39-(39-29)=
8877: 98-(60+24)=
8878: 87-6×8=
8879: 41-(51-14)=
8880: 14+9-17=
8881: 79-1×69=
8882: 93-90+46=
8883: (73-53)×3=
8884: 88-(64-21)=
8885: 66-(31+2)=
8886: 2×31+25=
8887: (75-75)×2=
8888: 58-41+48=
8889: 59+36-24=
8890: 91-45-6=
8891: 22+46+17=
8892: 65-(9-2)=
8893: 53-43+25=
8894: 84-33+6=
8895: 71-4×5=
8896: 52-14×3=
8897: 40-10×2=
8898: 23×4-28=
8899: 81-(27+11)=
8900: 81-(26-18)=
8901: 1×68+16=
8902: 41×2-56=
8903: 12+13+34=
8904: 54-19+39=
8905: 89-18-32=
8906: 61-(3+27)=
8907: 93-3×2=
8908: 82-12×6=
8909: 1×74-9=
8910: 2×47-71=
8911: 30+62-42=
8912: 75-(88-54)=
8913: 48-12+30=
8914: 83-65+8=
8915: 87-(20+62)=
8916: 19-(63-44)=
8917: 34+3+62=
8918: 95-59+59=
8919: 58-29-26=
8920: 51-1×34=
8921: 16+65-15=
8922: 71-5×13=
8923: 2×7+73=
8924: 95×1-16=
8925: 73+22-4=
8926: 90-24-8=
8927: 18-(93-75)=
8928: 70-(85-65)=
8929: 5+15+57=
8930: 21+29-7=
8931: 67+1-60=
8932: 67-(1+4)=
8933: 78-77+6=
8934: 23-15+31=
8935: 1×86-51=
8936: 9×5+23=
8937: 10+16+35=
8938: 65-(70-6)=
8939: 52-28+12=
8940: 66-(18+18)=
8941: 1×11+62=
8942: 1×31-9=
8943: 84-1×54=
8944: 64-(36-22)=
8945: 44+27-29=
8946: 12+61+6=
8947: 50+14-24=
8948: 8×10-73=
8949: 18×3-22=
8950: 39-(56-44)=
8951: 81-46-18=
8952: 57-5×7=
8953: 37+42-71=
8954: 74×1-54=
8955: 37×1-17=
8956: 43×1-6=
8957: 31-29+58=
8958: 2×38-7=
8959: 44×1-34=
8960: 6×14-2=
8961: 57-26+16=
8962: 7×8-47=
8963: 1×84-24=
8964: 61+23-53=
8965: 2×5+53=
8966: 34+27-8=
8967: 2×8+52=
8968: 74-30-21=
8969: 3×16-41=
8970: 53-1×12=
8971: 13×3-21=
8972: 58-22+3=
8973: 3+6+2=
8974: 50-20×1=
8975: 52-(9-1)=
8976: 12+19+44=
8977: 30+47-42=
8978: 45×2-59=
8979: 32+34-31=
8980: 13×1+33=
8981: 81-12+22=
8982: 8+31-6=
8983: 48+34-58=
8984: 7+91-81=
8985: 40+36-47=
8986: 61-3×3=
8987: 75×1+3=
8988: 68-61+29=
8989: 86-(22+6)=
8990: 2×38+1=
8991: 95-29-47=
8992: 72-37+43=
8993: 89-(93-53)=
8994: 86-(64-21)=
8995: 1×95-54=
8996: 5+26-15=
8997: 8×10-4=
8998: 65-(78-19)=
8999: 51+23-13=
9000: 40-(85-60)=
